id,from,to,label,weight
166092,170,173,38045,1
166093,170,265,38045,1
166094,170,37,38045,1
166095,9,173,38045,1
166096,9,265,38045,1
166097,9,37,38045,1
166098,173,265,38045,1
166099,173,37,38045,1
166100,265,37,38045,1
166101,320,170,38046,1
166102,320,299,38046,1
166103,170,299,38046,1
166104,212,374,38047,1
166105,212,211,38047,1
166106,374,211,38047,1
166107,170,605,38048,1
166108,170,89,38048,1
166109,170,211,38048,1
166110,605,89,38048,1
166111,605,211,38048,1
166112,89,211,38048,1
166113,170,20,38049,1
166114,170,227,38049,1
166115,170,596,38049,1
166116,20,227,38049,1
166117,20,596,38049,1
166118,227,596,38049,1
166119,111,290,38050,1
166120,111,223,38050,1
166121,290,223,38050,1
166122,1069,102,38051,1
166123,1069,1314,38051,1
166124,1069,125,38051,1
166125,1069,237,38051,1
166126,102,1314,38051,1
166127,102,125,38051,1
166128,102,237,38051,1
166129,1314,125,38051,1
166130,1314,237,38051,1
166131,125,237,38051,1
166132,212,919,38052,1
166133,212,655,38052,1
166134,212,557,38052,1
166135,919,655,38052,1
166136,919,557,38052,1
166137,655,557,38052,1
166138,203,7,38053,1
166139,203,453,38053,1
166140,7,453,38053,1
166141,24,1156,38054,1
166142,60,465,38055,1
166143,60,596,38055,1
166144,465,596,38055,1
166145,700,316,38056,1
166146,700,459,38056,1
166147,316,459,38056,1
166148,638,855,38057,1
166149,638,1179,38057,1
166150,855,1179,38057,1
166151,28,1181,38058,1
166152,28,116,38058,1
166153,1181,116,38058,1
166154,1365,1438,38059,1
166155,1365,986,38059,1
166156,1365,700,38059,1
166157,1365,67,38059,1
166158,1438,986,38059,1
166159,1438,700,38059,1
166160,1438,67,38059,1
166161,986,700,38059,1
166162,986,67,38059,1
166163,700,67,38059,1
166164,42,986,38060,1
166165,42,322,38060,1
166166,42,316,38060,1
166167,42,160,38060,1
166168,986,322,38060,1
166169,986,316,38060,1
166170,986,160,38060,1
166171,322,316,38060,1
166172,322,160,38060,1
166173,316,160,38060,1
166174,42,4,38061,1
166175,42,322,38061,1
166176,42,47,38061,1
166177,42,39,38061,1
166178,42,513,38061,1
166179,42,67,38061,1
166180,4,322,38061,1
166181,4,47,38061,1
166182,4,39,38061,1
166183,4,513,38061,1
166184,4,67,38061,1
166185,322,47,38061,1
166186,322,39,38061,1
166187,322,513,38061,1
166188,322,67,38061,1
166189,47,39,38061,1
166190,47,513,38061,1
166191,47,67,38061,1
166192,39,513,38061,1
166193,39,67,38061,1
166194,513,67,38061,1
166195,42,213,38062,1
166196,42,490,38062,1
166197,42,49,38062,1
166198,42,108,38062,1
166199,42,465,38062,1
166200,213,490,38062,1
166201,213,49,38062,1
166202,213,108,38062,1
166203,213,465,38062,1
166204,490,49,38062,1
166205,490,108,38062,1
166206,490,465,38062,1
166207,49,108,38062,1
166208,49,465,38062,1
166209,108,465,38062,1
166210,190,400,38063,1
166211,190,585,38063,1
166212,190,37,38063,1
166213,400,585,38063,1
166214,400,37,38063,1
166215,585,37,38063,1
166216,123,457,38064,1
166217,123,340,38064,1
166218,123,67,38064,1
166219,457,340,38064,1
166220,457,67,38064,1
166221,340,67,38064,1
166222,42,33,38065,1
166223,42,377,38065,1
166224,42,240,38065,1
166225,42,832,38065,1
166226,33,377,38065,1
166227,33,240,38065,1
166228,33,832,38065,1
166229,377,240,38065,1
166230,377,832,38065,1
166231,240,832,38065,1
166232,4,1,38066,1
166233,4,52,38066,1
166234,4,264,38066,1
166235,4,372,38066,1
166236,4,225,38066,1
166237,1,52,38066,1
166238,1,264,38066,1
166239,1,372,38066,1
166240,1,225,38066,1
166241,52,264,38066,1
166242,52,372,38066,1
166243,52,225,38066,1
166244,264,372,38066,1
166245,264,225,38066,1
166246,372,225,38066,1
166247,42,144,38067,1
166248,42,40,38067,1
166249,144,40,38067,1
166250,49,5,38069,1
166251,49,516,38069,1
166252,49,536,38069,1
166253,49,457,38069,1
166254,5,516,38069,1
166255,5,536,38069,1
166256,5,457,38069,1
166257,516,536,38069,1
166258,516,457,38069,1
166259,536,457,38069,1
166260,611,33,38070,1
166261,611,264,38070,1
166262,33,264,38070,1
166263,42,4,38071,1
166264,42,6,38071,1
166265,42,93,38071,1
166266,42,109,38071,1
166267,42,614,38071,1
166268,4,6,38071,1
166269,4,93,38071,1
166270,4,109,38071,1
166271,4,614,38071,1
166272,6,93,38071,1
166273,6,109,38071,1
166274,6,614,38071,1
166275,93,109,38071,1
166276,93,614,38071,1
166277,109,614,38071,1
166278,32,616,38072,1
166279,32,311,38072,1
166280,32,754,38072,1
166281,32,148,38072,1
166282,616,311,38072,1
166283,616,754,38072,1
166284,616,148,38072,1
166285,311,754,38072,1
166286,311,148,38072,1
166287,754,148,38072,1
166288,148,6,38073,1
166289,148,89,38073,1
166290,148,136,38073,1
166291,6,89,38073,1
166292,6,136,38073,1
166293,89,136,38073,1
166294,150,49,38074,1
166295,150,31,38074,1
166296,49,31,38074,1
166297,42,350,38075,1
166298,42,148,38075,1
166299,42,93,38075,1
166300,42,265,38075,1
166301,42,150,38075,1
166302,42,49,38075,1
166303,42,536,38075,1
166304,350,148,38075,1
166305,350,93,38075,1
166306,350,265,38075,1
166307,350,150,38075,1
166308,350,49,38075,1
166309,350,536,38075,1
166310,148,93,38075,1
166311,148,265,38075,1
166312,148,150,38075,1
166313,148,49,38075,1
166314,148,536,38075,1
166315,93,265,38075,1
166316,93,150,38075,1
166317,93,49,38075,1
166318,93,536,38075,1
166319,265,150,38075,1
166320,265,49,38075,1
166321,265,536,38075,1
166322,150,49,38075,1
166323,150,536,38075,1
166324,49,536,38075,1
166325,42,211,38076,1
166326,42,93,38076,1
166327,42,67,38076,1
166328,42,614,38076,1
166329,211,93,38076,1
166330,211,67,38076,1
166331,211,614,38076,1
166332,93,67,38076,1
166333,93,614,38076,1
166335,67,614,38076,1
166336,42,97,38077,1
166337,42,604,38077,1
166338,97,604,38077,1
166339,314,7,38078,1
166340,314,8,38078,1
166341,7,8,38078,1
166342,42,4,38079,1
166343,42,202,38079,1
166344,42,7,38079,1
166345,42,215,38079,1
166346,4,202,38079,1
166347,4,7,38079,1
166348,4,215,38079,1
166349,202,7,38079,1
166350,202,215,38079,1
166351,7,215,38079,1
166352,42,202,38080,1
166353,7,438,38081,1
166354,7,5,38081,1
166355,438,5,38081,1
166356,42,372,38082,1
166357,42,537,38082,1
166358,42,136,38082,1
166359,372,537,38082,1
166360,372,136,38082,1
166361,537,136,38082,1
166362,9,320,38083,1
166363,42,123,38084,1
166365,516,165,38085,1
166366,516,136,38085,1
166367,165,136,38085,1
166368,42,249,38086,1
166369,42,255,38086,1
166370,42,499,38086,1
166371,249,255,38086,1
166372,249,499,38086,1
166373,255,499,38086,1
166374,170,5,38087,1
166375,5,144,38088,1
166376,5,129,38088,1
166377,5,162,38088,1
166378,144,129,38088,1
166379,144,162,38088,1
166380,129,162,38088,1
166381,26,18,39001,1
166382,26,372,39001,1
166383,26,145,39001,1
166384,18,372,39001,1
166385,18,145,39001,1
166386,372,145,39001,1
166387,26,18,39002,1
166388,26,123,39002,1
166389,26,9,39002,1
166390,26,320,39002,1
166391,26,8,39002,1
166392,18,123,39002,1
166393,18,9,39002,1
166394,18,320,39002,1
166395,18,8,39002,1
166396,123,9,39002,1
166397,123,320,39002,1
166398,123,8,39002,1
166399,9,320,39002,1
166400,9,8,39002,1
166401,320,8,39002,1
166402,8,320,39003,1
166403,8,190,39003,1
166404,8,104,39003,1
166405,8,259,39003,1
166406,8,9,39003,1
166407,8,155,39003,1
166408,8,1052,39003,1
166409,8,145,39003,1
166410,8,264,39003,1
166411,8,138,39003,1
166412,8,11,39003,1
166413,8,50,39003,1
166414,8,31,39003,1
166415,320,190,39003,1
166416,320,104,39003,1
166417,320,259,39003,1
166418,320,9,39003,1
166419,320,155,39003,1
166420,320,1052,39003,1
166421,320,145,39003,1
166422,320,264,39003,1
166423,320,138,39003,1
166424,320,11,39003,1
166425,320,50,39003,1
166426,320,31,39003,1
166427,190,104,39003,1
166428,190,259,39003,1
166429,190,9,39003,1
166430,190,155,39003,1
166431,190,1052,39003,1
166432,190,145,39003,1
166433,190,264,39003,1
166434,190,138,39003,1
166435,190,11,39003,1
166436,190,50,39003,1
166437,190,31,39003,1
166438,104,259,39003,1
166439,104,9,39003,1
166440,104,155,39003,1
166441,104,1052,39003,1
166442,104,145,39003,1
166443,104,264,39003,1
166444,104,138,39003,1
166445,104,11,39003,1
166446,104,50,39003,1
166447,104,31,39003,1
166448,259,9,39003,1
166449,259,155,39003,1
166450,259,1052,39003,1
166451,259,145,39003,1
166452,259,264,39003,1
166453,259,138,39003,1
166454,259,11,39003,1
166455,259,50,39003,1
166456,259,31,39003,1
166457,9,155,39003,1
166458,9,1052,39003,1
166459,9,145,39003,1
166460,9,264,39003,1
166461,9,138,39003,1
166462,9,11,39003,1
166463,9,50,39003,1
166464,9,31,39003,1
166465,155,1052,39003,1
166466,155,145,39003,1
166467,155,264,39003,1
166468,155,138,39003,1
166469,155,11,39003,1
166470,155,50,39003,1
166471,155,31,39003,1
166472,1052,145,39003,1
166473,1052,264,39003,1
166474,1052,138,39003,1
166475,1052,11,39003,1
166476,1052,50,39003,1
166477,1052,31,39003,1
166478,145,264,39003,1
166479,145,138,39003,1
166480,145,11,39003,1
166481,145,50,39003,1
166482,145,31,39003,1
166483,264,138,39003,1
166484,264,11,39003,1
166485,264,50,39003,1
166486,264,31,39003,1
166487,138,11,39003,1
166488,138,50,39003,1
166489,138,31,39003,1
166490,11,50,39003,1
166491,11,31,39003,1
166492,50,31,39003,1
166493,124,190,39004,1
166494,124,297,39004,1
166495,124,374,39004,1
166496,124,93,39004,1
166497,124,91,39004,1
166498,124,141,39004,1
166499,124,240,39004,1
166500,124,832,39004,1
166501,190,297,39004,1
166502,190,374,39004,1
166503,190,93,39004,1
166504,190,91,39004,1
166505,190,141,39004,1
166506,190,240,39004,1
166507,190,832,39004,1
166508,297,374,39004,1
166509,297,93,39004,1
166510,297,91,39004,1
166511,297,141,39004,1
166512,297,240,39004,1
166513,297,832,39004,1
166514,374,93,39004,1
166515,374,91,39004,1
166516,374,141,39004,1
166517,374,240,39004,1
166518,374,832,39004,1
166519,93,91,39004,1
166520,93,141,39004,1
166521,93,240,39004,1
166522,93,832,39004,1
166523,91,141,39004,1
166524,91,240,39004,1
166525,91,832,39004,1
166526,141,240,39004,1
166527,141,832,39004,1
166528,240,832,39004,1
166529,93,1,39005,1
166530,93,52,39005,1
166531,93,123,39005,1
166532,93,1439,39005,1
166533,93,205,39005,1
166534,93,114,39005,1
166535,93,400,39005,1
166536,93,540,39005,1
166537,93,860,39005,1
166538,93,89,39005,1
166539,93,112,39005,1
166540,93,495,39005,1
166541,93,372,39005,1
166542,93,225,39005,1
166543,1,52,39005,1
166544,1,123,39005,1
166545,1,1439,39005,1
166546,1,205,39005,1
166547,1,114,39005,1
166548,1,400,39005,1
166549,1,540,39005,1
166550,1,860,39005,1
166551,1,89,39005,1
166552,1,112,39005,1
166553,1,495,39005,1
166554,1,372,39005,1
166555,1,225,39005,1
166556,52,123,39005,1
166557,52,1439,39005,1
166558,52,205,39005,1
166559,52,114,39005,1
166560,52,400,39005,1
166561,52,540,39005,1
166562,52,860,39005,1
166563,52,89,39005,1
166564,52,112,39005,1
166565,52,495,39005,1
166567,52,372,39005,1
166568,52,225,39005,1
166569,123,1439,39005,1
166570,123,205,39005,1
166571,123,114,39005,1
166572,123,400,39005,1
166573,123,540,39005,1
166574,123,860,39005,1
166575,123,89,39005,1
166576,123,112,39005,1
166577,123,495,39005,1
166579,123,372,39005,1
166580,123,225,39005,1
166581,1439,205,39005,1
166582,1439,114,39005,1
166583,1439,400,39005,1
166584,1439,540,39005,1
166585,1439,860,39005,1
166586,1439,89,39005,1
166587,1439,112,39005,1
166588,1439,495,39005,1
166590,1439,372,39005,1
166591,1439,225,39005,1
166592,205,114,39005,1
166594,205,400,39005,1
166595,205,540,39005,1
166596,205,860,39005,1
166597,205,89,39005,1
166598,205,112,39005,1
166599,205,495,39005,1
166601,205,372,39005,1
166602,205,225,39005,1
166605,114,400,39005,1
166606,114,540,39005,1
166607,114,860,39005,1
166608,114,89,39005,1
166609,114,112,39005,1
166610,114,495,39005,1
166612,114,372,39005,1
166613,114,225,39005,1
166614,400,540,39005,1
166615,400,860,39005,1
166616,400,89,39005,1
166617,400,112,39005,1
166618,400,495,39005,1
166620,400,372,39005,1
166621,400,225,39005,1
166622,540,860,39005,1
166623,540,89,39005,1
166624,540,112,39005,1
166625,540,495,39005,1
166627,540,372,39005,1
166628,540,225,39005,1
166629,860,89,39005,1
166630,860,112,39005,1
166631,860,495,39005,1
166633,860,372,39005,1
166634,860,225,39005,1
166635,89,112,39005,1
166636,89,495,39005,1
166638,89,372,39005,1
166639,89,225,39005,1
166640,112,495,39005,1
166642,112,372,39005,1
166643,112,225,39005,1
166645,495,372,39005,1
166646,495,225,39005,1
166647,372,225,39005,1
166648,93,44,39006,1
166649,93,240,39006,1
166650,93,80,39006,1
166651,93,116,39006,1
166652,93,26,39006,1
166653,93,14,39006,1
166654,93,174,39006,1
166655,93,412,39006,1
166656,93,293,39006,1
166657,93,129,39006,1
166658,93,72,39006,1
166659,93,447,39006,1
166660,93,4,39006,1
166661,93,6,39006,1
166662,93,377,39006,1
166663,93,480,39006,1
166664,93,398,39006,1
166665,44,240,39006,1
166666,44,80,39006,1
166667,44,116,39006,1
166668,44,26,39006,1
166669,44,14,39006,1
166670,44,174,39006,1
166672,44,412,39006,1
166673,44,293,39006,1
166674,44,129,39006,1
166675,44,72,39006,1
166676,44,447,39006,1
166677,44,4,39006,1
166678,44,6,39006,1
166679,44,377,39006,1
166680,44,480,39006,1
166681,44,398,39006,1
166682,240,80,39006,1
166683,240,116,39006,1
166684,240,26,39006,1
166685,240,14,39006,1
166686,240,174,39006,1
166688,240,412,39006,1
166689,240,293,39006,1
166690,240,129,39006,1
166691,240,72,39006,1
166692,240,447,39006,1
166693,240,4,39006,1
166694,240,6,39006,1
166695,240,377,39006,1
166696,240,480,39006,1
166697,240,398,39006,1
166698,80,116,39006,1
166699,80,26,39006,1
166700,80,14,39006,1
166701,80,174,39006,1
166703,80,412,39006,1
166704,80,293,39006,1
166705,80,129,39006,1
166706,80,72,39006,1
166707,80,447,39006,1
166708,80,4,39006,1
166709,80,6,39006,1
166710,80,377,39006,1
166711,80,480,39006,1
166712,80,398,39006,1
166713,116,26,39006,1
166714,116,14,39006,1
166715,116,174,39006,1
166717,116,412,39006,1
166718,116,293,39006,1
166719,116,129,39006,1
166720,116,72,39006,1
166721,116,447,39006,1
166722,116,4,39006,1
166723,116,6,39006,1
166724,116,377,39006,1
166725,116,480,39006,1
166726,116,398,39006,1
166727,26,14,39006,1
166728,26,174,39006,1
166731,26,412,39006,1
166732,26,293,39006,1
166733,26,129,39006,1
166734,26,72,39006,1
166735,26,447,39006,1
166736,26,4,39006,1
166737,26,6,39006,1
166738,26,377,39006,1
166739,26,480,39006,1
166740,26,398,39006,1
166741,14,174,39006,1
166744,14,412,39006,1
166745,14,293,39006,1
166746,14,129,39006,1
166747,14,72,39006,1
166748,14,447,39006,1
166749,14,4,39006,1
166750,14,6,39006,1
166751,14,377,39006,1
166752,14,480,39006,1
166753,14,398,39006,1
166756,174,412,39006,1
166757,174,293,39006,1
166758,174,129,39006,1
166759,174,72,39006,1
166760,174,447,39006,1
166761,174,4,39006,1
166762,174,6,39006,1
166763,174,377,39006,1
166764,174,480,39006,1
166765,174,398,39006,1
166766,412,293,39006,1
166768,412,129,39006,1
166769,412,72,39006,1
166770,412,447,39006,1
166771,412,4,39006,1
166772,412,6,39006,1
166773,412,377,39006,1
166774,412,480,39006,1
166775,412,398,39006,1
166777,293,129,39006,1
166778,293,72,39006,1
166779,293,447,39006,1
166780,293,4,39006,1
166781,293,6,39006,1
166782,293,377,39006,1
166783,293,480,39006,1
166784,293,398,39006,1
166786,129,72,39006,1
166787,129,447,39006,1
166788,129,4,39006,1
166789,129,6,39006,1
166790,129,377,39006,1
166791,129,480,39006,1
166792,129,398,39006,1
166793,72,447,39006,1
166794,72,4,39006,1
166795,72,6,39006,1
166796,72,377,39006,1
166797,72,480,39006,1
166798,72,398,39006,1
166799,447,4,39006,1
166800,447,6,39006,1
166801,447,377,39006,1
166802,447,480,39006,1
166803,447,398,39006,1
166804,4,6,39006,1
166805,4,377,39006,1
166806,4,480,39006,1
166807,4,398,39006,1
166808,6,377,39006,1
166809,6,480,39006,1
166810,6,398,39006,1
166811,377,480,39006,1
166812,377,398,39006,1
166813,480,398,39006,1
166814,31,556,39007,1
166815,31,360,39007,1
166816,31,9,39007,1
166817,31,208,39007,1
166818,31,840,39007,1
166819,31,28,39007,1
166820,31,4,39007,1
166821,31,76,39007,1
166822,31,144,39007,1
166823,31,49,39007,1
166824,31,110,39007,1
166825,31,5,39007,1
166826,31,601,39007,1
166827,556,360,39007,1
166828,556,9,39007,1
166830,556,208,39007,1
166831,556,840,39007,1
166832,556,28,39007,1
166833,556,4,39007,1
166834,556,76,39007,1
166835,556,144,39007,1
166836,556,49,39007,1
166837,556,110,39007,1
166838,556,5,39007,1
166839,556,601,39007,1
166840,360,9,39007,1
166842,360,208,39007,1
166843,360,840,39007,1
166844,360,28,39007,1
166845,360,4,39007,1
166846,360,76,39007,1
166847,360,144,39007,1
166848,360,49,39007,1
166849,360,110,39007,1
166850,360,5,39007,1
166851,360,601,39007,1
166853,9,208,39007,1
166855,9,840,39007,1
166856,9,28,39007,1
166857,9,4,39007,1
166858,9,76,39007,1
166859,9,144,39007,1
166860,9,49,39007,1
166861,9,110,39007,1
166862,9,5,39007,1
166863,9,601,39007,1
166865,208,840,39007,1
166866,208,28,39007,1
166867,208,4,39007,1
166868,208,76,39007,1
166869,208,144,39007,1
166870,208,49,39007,1
166871,208,110,39007,1
166872,208,5,39007,1
166873,208,601,39007,1
166874,840,28,39007,1
166875,840,4,39007,1
166876,840,76,39007,1
166877,840,144,39007,1
166878,840,49,39007,1
166879,840,110,39007,1
166880,840,5,39007,1
166881,840,601,39007,1
166882,28,4,39007,1
166883,28,76,39007,1
166884,28,144,39007,1
166885,28,49,39007,1
166886,28,110,39007,1
166887,28,5,39007,1
166888,28,601,39007,1
166889,4,76,39007,1
166890,4,144,39007,1
166891,4,49,39007,1
166892,4,110,39007,1
166893,4,5,39007,1
166894,4,601,39007,1
166895,76,144,39007,1
166896,76,49,39007,1
166897,76,110,39007,1
166898,76,5,39007,1
166899,76,601,39007,1
166900,144,49,39007,1
166901,144,110,39007,1
166902,144,5,39007,1
166903,144,601,39007,1
166904,49,110,39007,1
166905,49,5,39007,1
166906,49,601,39007,1
166907,110,5,39007,1
166908,110,601,39007,1
166909,5,601,39007,1
166910,296,236,39008,1
166911,296,336,39008,1
166912,296,102,39008,1
166913,296,4,39008,1
166914,296,1034,39008,1
166915,296,708,39008,1
166916,296,14,39008,1
166917,296,181,39008,1
166918,296,49,39008,1
166919,296,27,39008,1
166920,296,80,39008,1
166921,296,99,39008,1
166922,296,17,39008,1
166923,296,343,39008,1
166924,296,42,39008,1
166925,296,161,39008,1
166926,296,31,39008,1
166927,296,175,39008,1
166928,296,169,39008,1
166929,296,67,39008,1
166930,236,336,39008,1
166931,236,102,39008,1
166932,236,4,39008,1
166933,236,1034,39008,1
166934,236,708,39008,1
166935,236,14,39008,1
166936,236,181,39008,1
166937,236,49,39008,1
166938,236,27,39008,1
166939,236,80,39008,1
166940,236,99,39008,1
166941,236,17,39008,1
166942,236,343,39008,1
166943,236,42,39008,1
166944,236,161,39008,1
166945,236,31,39008,1
166946,236,175,39008,1
166947,236,169,39008,1
166948,236,67,39008,1
166949,336,102,39008,1
166950,336,4,39008,1
166951,336,1034,39008,1
166952,336,708,39008,1
166953,336,14,39008,1
166954,336,181,39008,1
166955,336,49,39008,1
166956,336,27,39008,1
166957,336,80,39008,1
166958,336,99,39008,1
166959,336,17,39008,1
166960,336,343,39008,1
166961,336,42,39008,1
166962,336,161,39008,1
166963,336,31,39008,1
166964,336,175,39008,1
166965,336,169,39008,1
166966,336,67,39008,1
166967,102,4,39008,1
166968,102,1034,39008,1
166969,102,708,39008,1
166970,102,14,39008,1
166971,102,181,39008,1
166972,102,49,39008,1
166973,102,27,39008,1
166974,102,80,39008,1
166975,102,99,39008,1
166976,102,17,39008,1
166977,102,343,39008,1
166978,102,42,39008,1
166979,102,161,39008,1
166980,102,31,39008,1
166981,102,175,39008,1
166982,102,169,39008,1
166983,102,67,39008,1
166984,4,1034,39008,1
166985,4,708,39008,1
166986,4,14,39008,1
166987,4,181,39008,1
166988,4,49,39008,1
166990,4,27,39008,1
166991,4,80,39008,1
166992,4,99,39008,1
166993,4,17,39008,1
166994,4,343,39008,1
166995,4,42,39008,1
166996,4,161,39008,1
166997,4,31,39008,1
166998,4,175,39008,1
166999,4,169,39008,1
167000,4,67,39008,1
167001,1034,708,39008,1
167002,1034,14,39008,1
167003,1034,181,39008,1
167004,1034,49,39008,1
167006,1034,27,39008,1
167007,1034,80,39008,1
167008,1034,99,39008,1
167009,1034,17,39008,1
167010,1034,343,39008,1
167011,1034,42,39008,1
167012,1034,161,39008,1
167013,1034,31,39008,1
167014,1034,175,39008,1
167015,1034,169,39008,1
167016,1034,67,39008,1
167017,708,14,39008,1
167018,708,181,39008,1
167019,708,49,39008,1
167021,708,27,39008,1
167022,708,80,39008,1
167023,708,99,39008,1
167024,708,17,39008,1
167025,708,343,39008,1
167026,708,42,39008,1
167027,708,161,39008,1
167028,708,31,39008,1
167029,708,175,39008,1
167030,708,169,39008,1
167031,708,67,39008,1
167032,14,181,39008,1
167033,14,49,39008,1
167035,14,27,39008,1
167036,14,80,39008,1
167037,14,99,39008,1
167038,14,17,39008,1
167039,14,343,39008,1
167040,14,42,39008,1
167041,14,161,39008,1
167042,14,31,39008,1
167043,14,175,39008,1
167044,14,169,39008,1
167045,14,67,39008,1
167046,181,49,39008,1
167048,181,27,39008,1
167049,181,80,39008,1
167050,181,99,39008,1
167051,181,17,39008,1
167052,181,343,39008,1
167053,181,42,39008,1
167054,181,161,39008,1
167055,181,31,39008,1
167056,181,175,39008,1
167057,181,169,39008,1
167058,181,67,39008,1
167060,49,27,39008,1
167061,49,80,39008,1
167062,49,99,39008,1
167063,49,17,39008,1
167064,49,343,39008,1
167065,49,42,39008,1
167066,49,161,39008,1
167067,49,31,39008,1
167068,49,175,39008,1
167069,49,169,39008,1
167070,49,67,39008,1
167071,27,80,39008,1
167072,27,99,39008,1
167073,27,17,39008,1
167074,27,343,39008,1
167075,27,42,39008,1
167076,27,161,39008,1
167077,27,31,39008,1
167078,27,175,39008,1
167079,27,169,39008,1
167080,27,67,39008,1
167081,80,99,39008,1
167082,80,17,39008,1
167083,80,343,39008,1
167084,80,42,39008,1
167085,80,161,39008,1
167086,80,31,39008,1
167087,80,175,39008,1
167088,80,169,39008,1
167089,80,67,39008,1
167090,99,17,39008,1
167091,99,343,39008,1
167092,99,42,39008,1
167093,99,161,39008,1
167094,99,31,39008,1
167095,99,175,39008,1
167096,99,169,39008,1
167097,99,67,39008,1
167098,17,343,39008,1
167099,17,42,39008,1
167100,17,161,39008,1
167101,17,31,39008,1
167102,17,175,39008,1
167103,17,169,39008,1
167104,17,67,39008,1
167105,343,42,39008,1
167106,343,161,39008,1
167107,343,31,39008,1
167108,343,175,39008,1
167109,343,169,39008,1
167110,343,67,39008,1
167111,42,161,39008,1
167112,42,31,39008,1
167113,42,175,39008,1
167114,42,169,39008,1
167115,42,67,39008,1
167116,161,31,39008,1
167117,161,175,39008,1
167118,161,169,39008,1
167119,161,67,39008,1
167120,31,175,39008,1
167121,31,169,39008,1
167122,31,67,39008,1
167123,175,169,39008,1
167124,175,67,39008,1
167125,169,67,39008,1
167126,356,480,39009,1
167127,356,205,39009,1
167128,356,148,39009,1
167129,356,13,39009,1
167130,356,84,39009,1
167131,356,28,39009,1
167132,356,471,39009,1
167133,356,2,39009,1
167134,356,4,39009,1
167135,356,42,39009,1
167136,356,32,39009,1
167137,356,5,39009,1
167138,356,170,39009,1
167139,356,173,39009,1
167140,356,419,39009,1
167141,480,205,39009,1
167142,480,148,39009,1
167143,480,13,39009,1
167144,480,84,39009,1
167145,480,28,39009,1
167146,480,471,39009,1
167147,480,2,39009,1
167148,480,4,39009,1
167149,480,42,39009,1
167150,480,32,39009,1
167151,480,5,39009,1
167152,480,170,39009,1
167153,480,173,39009,1
167154,480,419,39009,1
167155,205,148,39009,1
167156,205,13,39009,1
167157,205,84,39009,1
167158,205,28,39009,1
167159,205,471,39009,1
167160,205,2,39009,1
167161,205,4,39009,1
167162,205,42,39009,1
167163,205,32,39009,1
167164,205,5,39009,1
167165,205,170,39009,1
167166,205,173,39009,1
167167,205,419,39009,1
167168,148,13,39009,1
167169,148,84,39009,1
167170,148,28,39009,1
167171,148,471,39009,1
167172,148,2,39009,1
167173,148,4,39009,1
167174,148,42,39009,1
167175,148,32,39009,1
167176,148,5,39009,1
167177,148,170,39009,1
167178,148,173,39009,1
167179,148,419,39009,1
167180,13,84,39009,1
167181,13,28,39009,1
167182,13,471,39009,1
167183,13,2,39009,1
167184,13,4,39009,1
167185,13,42,39009,1
167186,13,32,39009,1
167187,13,5,39009,1
167188,13,170,39009,1
167189,13,173,39009,1
167190,13,419,39009,1
167191,84,28,39009,1
167192,84,471,39009,1
167193,84,2,39009,1
167194,84,4,39009,1
167195,84,42,39009,1
167196,84,32,39009,1
167197,84,5,39009,1
167198,84,170,39009,1
167199,84,173,39009,1
167200,84,419,39009,1
167201,28,471,39009,1
167202,28,2,39009,1
167203,28,4,39009,1
167204,28,42,39009,1
167205,28,32,39009,1
167206,28,5,39009,1
167207,28,170,39009,1
167208,28,173,39009,1
167209,28,419,39009,1
167210,471,2,39009,1
167211,471,4,39009,1
167212,471,42,39009,1
167213,471,32,39009,1
167214,471,5,39009,1
167215,471,170,39009,1
167216,471,173,39009,1
167217,471,419,39009,1
167218,2,4,39009,1
167219,2,42,39009,1
167220,2,32,39009,1
167221,2,5,39009,1
167222,2,170,39009,1
167223,2,173,39009,1
167224,2,419,39009,1
167225,4,42,39009,1
167226,4,32,39009,1
167227,4,5,39009,1
167228,4,170,39009,1
167229,4,173,39009,1
167230,4,419,39009,1
167231,42,32,39009,1
167232,42,5,39009,1
167233,42,170,39009,1
167234,42,173,39009,1
167235,42,419,39009,1
167236,32,5,39009,1
167237,32,170,39009,1
167238,32,173,39009,1
167239,32,419,39009,1
167240,5,170,39009,1
167241,5,173,39009,1
167242,5,419,39009,1
167243,170,173,39009,1
167244,170,419,39009,1
167245,173,419,39009,1
167246,42,9,39010,1
167247,42,21,39010,1
167248,42,20,39010,1
167249,42,4,39010,1
167250,42,227,39010,1
167251,42,247,39010,1
167252,42,52,39010,1
167253,42,355,39010,1
167254,42,171,39010,1
167255,42,184,39010,1
167256,42,255,39010,1
167257,42,15,39010,1
167258,42,453,39010,1
167259,9,21,39010,1
167260,9,20,39010,1
167261,9,4,39010,1
167262,9,227,39010,1
167263,9,247,39010,1
167264,9,52,39010,1
167265,9,355,39010,1
167266,9,171,39010,1
167267,9,184,39010,1
167268,9,255,39010,1
167269,9,15,39010,1
167270,9,453,39010,1
167271,21,20,39010,1
167272,21,4,39010,1
167273,21,227,39010,1
167274,21,247,39010,1
167275,21,52,39010,1
167276,21,355,39010,1
167277,21,171,39010,1
167278,21,184,39010,1
167279,21,255,39010,1
167280,21,15,39010,1
167281,21,453,39010,1
167282,20,4,39010,1
167283,20,227,39010,1
167284,20,247,39010,1
167285,20,52,39010,1
167286,20,355,39010,1
167287,20,171,39010,1
167288,20,184,39010,1
167289,20,255,39010,1
167290,20,15,39010,1
167291,20,453,39010,1
